canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)OCc4cn(CCCCCCC(=O)NO)nn4)cn1c23,CHEMBL4643070,nM,1840.0,uM,1.84
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)OCc4cn(CCCCCCCC(=O)NO)nn4)cn1c23,CHEMBL4638706,nM,6630.0,uM,6.63
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4cn(CCCCCC(=O)NO)nn4)cn1c23,CHEMBL4636049,nM,2020.0,uM,2.02
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4cn(CCCCCCC(=O)NO)nn4)cn1c23,CHEMBL4649154,nM,1790.0,uM,1.79
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCc4cn(CCCCCCCC(=O)NO)nn4)cn1c23,CHEMBL4644409,nM,6680.0,uM,6.68
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1770.0,uM,1.77
COc1ccc(N(C)c2nc(NCc3cccnc3)nc3ccccc23)cc1,CHEMBL5219618,nM,2450.0,uM,2.45
O=C1/C(=C/c2ccncc2)Oc2cc(OCc3c(Cl)cccc3Cl)ccc21,CHEMBL5279623,nM,66000.0,uM,66.0
CCn1cc(/C=C2\Oc3cc(OCC#N)cc(O)c3C2=O)c2cc(OC)ccc21,CHEMBL5267314,nM,58600.0,uM,58.6
O=C1NCCc2ccccc2-c2c1[nH]c1ccccc21,CHEMBL562903,nM,7700.0,uM,7.7
COc1ccc(C(=O)c2cc(C)c(OC)c(C)c2)cc1OC(=O)CCl,CHEMBL5283045,nM,1300.0,uM,1.3
COc1cc(C(=O)c2ccc3c(n2)C(=O)C(N2CCCC2)=CC3=O)cc(OC)c1OC,CHEMBL5279559,nM,5900.0,uM,5.9
Fc1ccc(C2=Nc3ccc(F)cc3CN2/N=C\c2ccccc2)cc1,CHEMBL5283543,nM,9250.0,uM,9.25
CCCOCCSc1nc(-c2ccccc2Cl)nn1CCOCCC,CHEMBL5284528,nM,107.0,uM,0.107
COc1cc(/C=C/c2ncc([N+](=O)[O-])n2CCOC(=O)c2c[nH]c3ccccc23)cc(OC)c1OC,CHEMBL5275182,nM,1410.0,uM,1.41
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1460.0,uM,1.46
COc1ccc(CC/N=C2\NC(=O)/C(=C/c3c[nH]c4ccc(Br)cc34)S2)cc1,CHEMBL5274147,nM,2920.0,uM,2.92
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,CHEMBL9514,nM,2490.0,uM,2.49
O=C(c1nnc(Nc2ccccc2F)o1)c1c[nH]c2ccccc12,CHEMBL5281102,nM,3890.0,uM,3.89
COc1ccc(CN(C(=O)CSc2nc3ccccc3s2)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL4780630,nM,1900.0,uM,1.9
COc1cc(N(CCCSC(=S)N2CCN(C(C)=O)CC2)S(=O)(=O)c2cccc3cccnc23)cc(OC)c1OC,CHEMBL5278238,nM,2900.0,uM,2.9
COc1cc(N(CCSC(=S)N2CCN(CCO)CC2)S(=O)(=O)c2cccc3cccnc23)cc(OC)c1OC,CHEMBL5278643,nM,4020.0,uM,4.02
COc1ccc(-c2n[nH]cc2-c2cc(OC)c(OC)c(OC)c2)c(O)c1O,CHEMBL5280519,nM,5.4,nM,5.4
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,2000.0,uM,2.0
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1B(O)O,CHEMBL1096450,nM,1500.0,uM,1.5
COc1cc(N2C(=O)[C@H](c3cccs3)[C@H]2c2cccc(N=[N+]=[N-])c2)cc(OC)c1OC,CHEMBL4569713,nM,2262.0,uM,2.262
O=C(O)c1cccc(-n2cc(CSc3c[nH]c4ccccc34)nn2)c1,CHEMBL5281400,nM,2310.0,uM,2.31
Oc1cccc(-n2cc(CSc3c[nH]c4ccccc34)nn2)c1,CHEMBL5275775,nM,2620.0,uM,2.62
CN1CCN(c2ncc([N+](=O)[O-])c(Nc3c(C(=O)c4cccs4)[nH]c4cc(Cl)ccc34)n2)CC1,CHEMBL4092940,nM,11200.0,uM,11.2
COC(=O)c1[nH]c2ccc(OC)cc2c1Nc1cc(OC)c(OC)c(OC)c1,CHEMBL5280461,nM,400.0,uM,0.4
COC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2ccc(OC)cc2n1C,CHEMBL5279612,nM,370.0,uM,0.37
COc1cc(C(=O)c2cccc3[nH]ccc23)cc([Se]C)c1OC,CHEMBL5290947,nM,2100.0,uM,2.1
COc1cc(/C=C/C(=O)c2cn(C)c3ccccc23)cc(Br)c1OC,CHEMBL5281766,nM,17800.0,uM,17.8
COC(=O)c1[nH]c2cc(OC)ccc2c1/C=C/C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL5279082,nM,6200.0,uM,6.2
COc1ccc(C(=O)/C=C/c2ccc3c(ccn3C)c2)c2ccccc12,CHEMBL5275958,nM,3900.0,uM,3.9
COc1cc(/C=C/c2ncc([N+](=O)[O-])n2CCOC(=O)c2c[nH]c3ccccc23)cc(OC)c1OC,CHEMBL5275182,nM,1410.0,uM,1.41
COc1ccc(S(=O)(=O)Nc2cccc3cc(-c4ccccc4)[nH]c23)cc1,CHEMBL5280217,nM,3590.0,uM,3.59
COc1cc(/C=N/NC(=O)c2cn(Cc3ccccc3)c3ccccc23)cc(OC)c1OC,CHEMBL5274508,nM,5150.0,uM,5.15
O=C(N/N=C/c1ccc(C(F)(F)F)cc1)c1[nH]c2ccc(Cl)cc2c1-c1ccccc1,CHEMBL5270740,nM,1700.0,uM,1.7
N#Cc1ccc(/C=N/NC(=O)c2[nH]c3ccc(Cl)cc3c2-c2ccccc2)cc1,CHEMBL5283348,nM,1400.0,uM,1.4
O=C(N/N=C/c1c[nH]c2ccccc12)c1c[nH]c2ccccc12,CHEMBL5290295,nM,13000.0,uM,13.0
O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12,CHEMBL49642,nM,250.0,uM,0.25
COc1ccc(-n2ccc3cc(OC)c(OC)c(OC)c32)cc1O,CHEMBL5266843,nM,2500.0,uM,2.5
COc1cc(C2=CN(C(N)=O)C(c3cn(C)c4ccc(Br)cc34)C2)cc(OC)c1OC,CHEMBL5272870,nM,2120.0,uM,2.12
COc1cc(CSc2nnc(-c3cn(C)c4ccccc34)n2-c2ccccc2)cc(OC)c1OC,CHEMBL5284722,nM,2100.0,uM,2.1
O=C1Nc2cc(Cl)ccc2/C1=C\c1c(-c2ccc(F)cc2)nc2ccccn12,CHEMBL5267092,nM,1800.0,uM,1.8
COc1ccc(-c2nc3ccc(/C=C4\C(=O)Nc5ccc(Cl)cc54)cc3[nH]2)cc1,CHEMBL3813959,nM,1120.0,uM,1.12
O=C1Nc2cc(Cl)ccc2/C1=C/c1ccc2nc(-c3cc(F)cc(F)c3)[nH]c2c1,CHEMBL3813897,nM,1590.0,uM,1.59
COc1cc(S(=O)(=O)/C=C/c2cccc3[nH]ccc23)cc(OC)c1OC,CHEMBL4531067,nM,3090.0,uM,3.09
COc1ccc(CC/N=C2\NC(=O)/C(=C/c3c[nH]c4ccc(Br)cc34)S2)cc1,CHEMBL5274147,nM,2920.0,uM,2.92
COc1cc(C(=O)c2cn(-c3cncnc3)cc2-c2ccco2)cc(OC)c1OC,CHEMBL5271844,nM,6700.0,uM,6.7
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,540.0,uM,0.54
COc1cc(C(=O)c2ccn(-c3ccccn3)c2)cc(OC)c1OC,CHEMBL5278088,nM,480.0,uM,0.48
COc1cc(C(=O)c2ccn(-c3cccnc3)c2)cc(OC)c1OC,CHEMBL5274750,nM,1200.0,uM,1.2
COc1cc(C(=O)c2ccn(-c3ccncc3)c2)cc(OC)c1OC,CHEMBL5266975,nM,20000.0,uM,20.0
COc1cc(C(=O)c2ccn(-c3ncccn3)c2)cc(OC)c1OC,CHEMBL5285758,nM,490.0,uM,0.49
COc1cc(C(=O)c2cn(-c3ccccn3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5286837,nM,430.0,uM,0.43
COc1cc(C(=O)c2cn(-c3cccnc3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5266694,nM,740.0,uM,0.74
COc1cc(C(=O)c2cn(-c3ccncc3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5282798,nM,6700.0,uM,6.7
COc1cc(C(=O)c2cn(-c3ccccn3)cc2-c2ccco2)cc(OC)c1OC,CHEMBL5280272,nM,740.0,uM,0.74
COc1cc(C(=O)c2cn(-c3cccnc3)cc2-c2ccco2)cc(OC)c1OC,CHEMBL5266577,nM,1100.0,uM,1.1
COc1cc(C(=O)c2cn(-c3ccncc3)cc2-c2ccco2)cc(OC)c1OC,CHEMBL5282413,nM,3800.0,uM,3.8
COc1cc(C(=O)c2cn(-c3cnccn3)cc2-c2ccco2)cc(OC)c1OC,CHEMBL5281213,nM,910.0,uM,0.91
COc1cc(C(=O)c2cn(-c3ncccn3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5268048,nM,690.0,uM,0.69
COc1cc(C(=O)c2cn(-c3cncnc3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5291204,nM,20000.0,uM,20.0
COc1cc(C(=O)c2cn(-c3ncccn3)cc2-c2ccco2)cc(OC)c1OC,CHEMBL5267195,nM,520.0,uM,0.52
O=c1[nH]c(/C=C/c2cccc(F)c2)nc2ccccc12,CHEMBL5267057,nM,940.0,uM,0.94
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,2000.0,uM,2.0
CN(C)C(=O)Cc1ccc2[nH]c(=O)c3ccccc3c2c1,CHEMBL5272499,,,,
C=CCC(CC/C=C/C=C/CC/C=C\C1CSC([C@@H]2C[C@@H]2C)=N1)OC,CHEMBL5287593,nM,4800.0,uM,4.8
C=CCC(CC/C(C)=C/C=C/CC/C=C\C1CSC([C@@H]2C[C@@H]2C)=N1)OC,CHEMBL5284911,nM,690.0,uM,0.69
COc1ccc(C(=O)n2nc(-c3cccnc3)nc2N)cc1,CHEMBL4216765,nM,957.0,nM,957.0
COc1ccc(C(=O)n2nc(-c3ccncc3)nc2N)cc1,CHEMBL5287053,nM,872.0,nM,872.0
COc1ccc(Nc2nc3nccc(-c4cc(OC)c(OC)c(OC)c4)n3n2)cc1O,CHEMBL5273733,nM,4900.0,uM,4.9
COc1ccc(C2C(C(C)=O)=C(C)N=C3N=C(c4cc(OC)c(OC)c(OC)c4)NN32)cc1[N+](=O)[O-],CHEMBL5279884,nM,9900.0,uM,9.9
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,4200.0,uM,4.2
COc1ccc(Nc2nc3nccc(-c4cc(OC)c(OC)c(OC)c4)n3n2)cc1N,CHEMBL5282070,,,,
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1000.0,uM,1.0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,3200.0,uM,3.2
COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5290813,nM,1300.0,uM,1.3
COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5279630,nM,880.0,uM,0.88
COc1cc(C(=O)c2cn(-c3cccc(N)c3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5268481,nM,1100.0,uM,1.1
COc1cc(C(=O)c2cn(-c3cccc(F)c3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5271560,nM,2900.0,uM,2.9
COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5267853,nM,1700.0,uM,1.7
COc1cc(C(=O)c2cn(-c3ccccc3F)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5277410,nM,2000.0,uM,2.0
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccc(N)cc2)cc(OC)c1OC,CHEMBL4527555,nM,1200.0,uM,1.2
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccc(F)cc2)cc(OC)c1OC,CHEMBL5279442,nM,760.0,uM,0.76
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccc(C)cc2)cc(OC)c1OC,CHEMBL5274702,nM,2200.0,uM,2.2
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2cccc(N)c2)cc(OC)c1OC,CHEMBL5281281,nM,390.0,uM,0.39
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2cccc(C)c2)cc(OC)c1OC,CHEMBL5280160,nM,1600.0,uM,1.6
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2cccc(F)c2)cc(OC)c1OC,CHEMBL5285107,nM,630.0,uM,0.63
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5274323,nM,1100.0,uM,1.1
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccccc2F)cc(OC)c1OC,CHEMBL5287694,nM,580.0,uM,0.58
O=C1CS/C(=N\c2cc(-c3c[nH]c4ccccc34)nn2-c2cccc(Cl)c2)N1,CHEMBL5289262,nM,1730.0,uM,1.73
COc1ccc(CC/N=C2/NC(=O)/C(=C\c3c[nH]c4ccc(Br)cc34)S2)cc1,CHEMBL5279948,nM,2920.0,uM,2.92
CCOc1ccc(-c2n[nH]cc2-c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL4447541,nM,350.0,uM,0.35
COc1ccc(CC/N=C2/NC(=O)/C(=C\c3c[nH]c4ccc(Br)cc34)S2)cc1,CHEMBL5279948,nM,2920.0,uM,2.92
COc1ccc(/C=C(/C(=O)OCc2cn(Cc3cc(F)ccc3F)nn2)c2ccc(OC)c(OC)c2)cc1OC,CHEMBL5268210,nM,4510.0,uM,4.51
O=c1c2cc(Cl)ccc2nc(/C=C/c2ccccc2)n1-c1ncccn1,CHEMBL3759501,nM,5980.0,uM,5.98
CCCCCCCC(=O)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,CHEMBL5423815,nM,1500.0,uM,1.5
CCCCCCCCCCCCCCCCCC(=O)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,CHEMBL5407721,nM,800.0,uM,0.8
COc1ccc(Cn2cc3c(c2-c2cc(OC)c(OC)c(OC)c2)CCCc2cnoc2-3)cc1,CHEMBL5419429,nM,20000.0,uM,20.0
COc1ccc(Cn2cc3c(c2-c2cc(OC)c(OC)c(OC)c2)CCCc2cnoc2-3)cc1N,CHEMBL5395431,nM,18000.0,uM,18.0
COc1ccc(Cn2cc3c(c2-c2ccccc2)CCCc2cnoc2-3)cc1,CHEMBL5405697,nM,1100.0,uM,1.1
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,750.0,uM,0.75
COc1ccc(Cn2cc3c(c2-c2ccc(OC)cc2)CCCc2cnoc2-3)cc1,CHEMBL5415410,nM,4600.0,uM,4.6
CCCN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,CHEMBL5435434,nM,5690.0,uM,5.69
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1150.0,uM,1.15
COc1cc(C(=O)N2c3ccccc3Cc3ccccc32)cc(OC)c1OC,CHEMBL5419278,nM,1600.0,uM,1.6
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,7000.0,uM,7.0
CC(C)(C)S(=O)(=O)NCC1(Sc2nc3ccccc3[nH]2)C(=O)N(Cc2ccc(Br)cc2)c2ccccc21,CHEMBL5421796,nM,9730.0,uM,9.73
COC(=O)Nc1ccc(C(=O)Nc2ccccc2OC)c(O)c1,CHEMBL5439270,nM,3900.0,uM,3.9
C=CN(c1cccc2ccccc12)S(=O)(=O)c1ccc(OC)cc1,CHEMBL5394105,nM,830.0,uM,0.83
COc1ccc([C@H]2NC(=O)c3cc(OC)c(OC)c(OC)c32)cc1,CHEMBL5394810,nM,52000.0,uM,52.0
COc1ccc([C@H]2NC(=O)c3cc(OC)cc(OC)c32)cc1,CHEMBL5427145,nM,100000.0,uM,100.0
COc1ccc(S(=O)(=O)N(CCSC(=S)N2CCN(C)CC2)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL5182796,nM,1270.0,uM,1.27
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL159,nM,130.0,nM,130.0
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,CHEMBL553025,nM,0.308,nM,0.308
COc1ccc(-c2c(C(C)=O)c(C)nc3nc(-c4cc(OC)c(OC)c(OC)c4)nn23)cc1[N+](=O)[O-],CHEMBL5398760,nM,9900.0,uM,9.9
COc1cc(-c2cc(-c3ccc(Cl)cc3)nc3nc(N)nn23)cc(OC)c1OC,CHEMBL5430256,nM,3840.0,uM,3.84
Cc1cc(Nc2ccc(F)cc2)n2nc(NCCCc3ccccc3)nc2n1,CHEMBL5395060,nM,390.0,uM,0.39
COc1ccc(CN(C(=O)CSC(=S)N2CCN(c3ccc(N)cc3)CC2)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL5440372,nM,3060.0,uM,3.06
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,2990.0,uM,2.99
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1200.0,uM,1.2
COc1cccc(Cn2cc3c(c2)-c2oncc2CC3)c1,CHEMBL3885050,nM,5200.0,uM,5.2
COc1cc(Cn2cc3c(c2)-c2oncc2CC3)cc(OC)c1,CHEMBL3885009,nM,2800.0,uM,2.8
COc1cc(Cn2cc3c(c2)-c2oncc2CC3)cc(OC)c1OC,CHEMBL3884079,nM,2300.0,uM,2.3
c1ccc(Cn2cc3c(c2-c2ccccc2)CCc2cnoc2-3)cc1,CHEMBL5438866,nM,4600.0,uM,4.6
COc1ccc(Cn2cc3c(c2-c2ccccc2)CCc2cnoc2-3)cc1,CHEMBL4452973,nM,2100.0,uM,2.1
COc1ccc(Cn2cc3c(c2-c2ccccc2)CCc2cnoc2-3)cc1OC,CHEMBL5395651,nM,3400.0,uM,3.4
COc1ccc(Cn2cc3c(c2-c2ccccc2)CCc2cnoc2-3)cc1[N+](=O)[O-],CHEMBL5421168,nM,1500.0,uM,1.5
COc1ccc(Cn2cc3c(c2-c2ccccc2)CCc2cnoc2-3)cc1N,CHEMBL4463720,nM,1700.0,uM,1.7
COc1ccc(Cn2cc3c(c2-c2ccc(OC)cc2)CCc2cnoc2-3)cc1,CHEMBL4455179,nM,2000.0,uM,2.0
COc1ccc(Cn2cc3c(c2-c2cc(OC)c(OC)c(OC)c2)CCc2cnoc2-3)cc1,CHEMBL4581544,nM,3200.0,uM,3.2
COc1ccc(Cn2cc3c(c2-c2cc(OC)c(OC)c(OC)c2)CCc2cnoc2-3)cc1N,CHEMBL4515731,nM,1700.0,uM,1.7
CCOC(=O)c1c2c(cn1Cc1ccc(OC)cc1)-c1oncc1CC2,CHEMBL5419706,nM,8000.0,uM,8.0
COc1ccc(Cn2cc3c(c2-c2ccccc2)CCc2c(CN4CCCC4)noc2-3)cc1,CHEMBL5396865,nM,12000.0,uM,12.0
COc1ccc(Cn2cc3c(c2-c2cc(OC)c(OC)c(OC)c2)CCc2c(CN4CCOCC4)noc2-3)cc1,CHEMBL5428260,nM,1000.0,uM,1.0
COc1ccc(Cn2cc3c(c2-c2cc(OC)c(OC)c(OC)c2)CCc2c(CN4CCCC4)noc2-3)cc1,CHEMBL5401200,nM,2800.0,uM,2.8
COc1cc(C(=O)c2ccn(-c3ncnc4[nH]ccc34)c2)cc(OC)c1OC,CHEMBL5400566,nM,280.0,uM,0.28
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,540.0,uM,0.54
COc1cc(Cc2nnc3n2N=C(c2ccc(C)cc2)CS3)cc(OC)c1OC,CHEMBL5429561,nM,11200.0,uM,11.2
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,4220.0,uM,4.22
COc1cc(-c2nc3scc(-c4cc(Cl)cc(Cl)c4)n3n2)cc(OC)c1OC,CHEMBL5406231,nM,6870.0,uM,6.87
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)CCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O,CHEMBL5440517,nM,710.0,uM,0.71
COC(=O)[C@H](CCCNC(=N)N)NC(=O)/C=C/C(=O)Nc1cc(/C=C\c2cc(OC)c(OC)c(OC)c2)ccc1OC,CHEMBL5397440,nM,4140.0,uM,4.14
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)/C=C/C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,CHEMBL5420260,nM,1530.0,uM,1.53
COC(=O)[C@H](CCCNC(=N)N)NC(=O)CCCC(=O)Nc1cc(/C=C\c2cc(OC)c(OC)c(OC)c2)ccc1OC,CHEMBL5409595,nM,7960.0,uM,7.96
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)CCCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O,CHEMBL5441104,nM,5570.0,uM,5.57
COC(=O)[C@H](CCCNC(=N)N)NC(=O)CCCCC(=O)Nc1cc(/C=C\c2cc(OC)c(OC)c(OC)c2)ccc1OC,CHEMBL5419621,nM,9340.0,uM,9.34
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)CCCCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O,CHEMBL5403761,nM,7150.0,uM,7.15
COc1cc(-c2nc3cc(F)ccc3[nH]2)ccc1OCC(=O)N1CCc2ccccc21,CHEMBL5396880,nM,5650.0,uM,5.65
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,750.0,uM,0.75
COc1cc(C(=O)c2ccn(-c3ccccc3)c2)cc(OC)c1OC,CHEMBL3318085,nM,1500.0,uM,1.5
COc1cc(C(=O)c2cn(-c3ccccc3)cc2-c2ccccc2)cc(OC)c1OC,CHEMBL5274323,nM,1100.0,uM,1.1
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,CHEMBL92,nM,200.0,uM,0.2
COc1ccc(S(=O)(=O)N(CCSC(=S)N2CCN(C)CC2)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL5182796,nM,1270.0,uM,1.27
COc1ccc(/C=C/C(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1NCC(=O)NO,CHEMBL5562955,nM,4820.0,uM,4.82
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,2070.0,uM,2.07
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,CHEMBL92,nM,200.0,uM,0.2
COc1cc(C(=O)n2nc(N)cc2-c2ccc(C)cc2)cc(OC)c1OC,CHEMBL5532620,nM,1870.0,uM,1.87
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL67,nM,1340.0,uM,1.34
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,1790.0,uM,1.79
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21,CHEMBL252642,nM,340.0,uM,0.34
COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,CHEMBL20684,nM,700.0,uM,0.7
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,3.0,nM,3.0
CCOC(=O)c1[nH]c(Br)c(-c2ccc(OC)c(OC)c2)c1Br,CHEMBL409040,nM,360.0,nM,360.0
COc1ccc2c3c(c(=O)oc2c1)CC(C(C)(O)CC/C=C(\C)CCC=C(C)C)O3,CHEMBL5561952,nM,9200.0,uM,9.2
COc1ccc(CN(C(=O)Cn2cc(CSc3nc4ccccc4s3)nn2)c2cc(OC)c(OC)c(OC)c2)cc1O,CHEMBL5557246,nM,446.0,uM,0.446
COc1cc(N(Cc2c(C)noc2C)C(=O)CSc2nc3ccccc3s2)cc(OC)c1OC,CHEMBL5176228,nM,2870.0,uM,2.87
COc1cc(C(=O)c2nc3cc(Br)ccc3s2)cc(OC)c1OC,CHEMBL5559306,nM,13100.0,uM,13.1
COc1ccc2nc(-c3ccc(-n4cnnc4-c4cc(OC)c(OC)c(OC)c4)c(C)c3)sc2c1,CHEMBL3884964,nM,1910.0,uM,1.91
COc1ccc2nc(-c3cccnc3-c3cc(OC)c(OC)c(OC)c3)sc2c1,CHEMBL4549647,nM,1670.0,uM,1.67
O=C(CCCC(=O)NC1C2CC3CC(C2)CC1C3)NCCOc1ccc(-c2ccc(CC(=O)NCc3ccccc3)nc2)cc1,CHEMBL5542991,nM,7500.0,uM,7.5
CCCNNC(=O)c1ccc(CNC(=O)c2ncc(CNc3ccccc3)s2)cc1,CHEMBL5555140,nM,7300.0,uM,7.3
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,nM,100000.0,uM,100.0
COc1cc(-c2nc(C(N)=O)cc3cc4c(cc23)OCCO4)cc(Br)c1OC,CHEMBL5574245,nM,6330.0,uM,6.33
COc1ccc(S(=O)(=O)N(CCSC(=S)N2CCN(C)CC2)c2cc(OC)c(OC)c(OC)c2)cc1,CHEMBL5182796,nM,1300.0,uM,1.3
O=S1(=O)CCCN(S(=O)(=O)c2ccc(-c3cnc(C4CC4)o3)cc2)c2ccccc21,CHEMBL3948560,nM,3100.0,uM,3.1
COc1cc(C2=NN(C(N)=O)C(c3cn(C)c4ccc(Br)cc34)C2)cc(OC)c1OC,CHEMBL4465340,nM,2120.0,uM,2.12
